fromLib,toLib,semantic_name_score,semantic_desc_score
concurrent:concurrent,org.apache.axis2:axis2-codegen,0.266654372215271,0.5381066203117371
concurrent:concurrent,org.apache.axis2:axis2-kernel,0.3319999575614929,0.5449517965316772
concurrent:concurrent,org.apache.axis2:axis2-adb-codegen,0.28973811864852905,0.5127989649772644
concurrent:concurrent,org.apache.axis2:axis2-java2wsdl,0.2777717411518097,0.5458433628082275
concurrent:concurrent,org.apache.axis2:axis2-adb,0.3092947006225586,0.5170450210571289
concurrent:concurrent,org.apache.axis2:rampart,0.3287825584411621,0.5294983386993408
concurrent:concurrent,org.apache.axis2:axis2-codegen,0.266654372215271,0.5381066203117371
dom4j:dom4j,org.dom4j:dom4j,0.9092118740081787,0.9582496881484985
dom4j:dom4j,org.springframework.boot:spring-boot-starter-web,0.33152562379837036,0.3956482410430908
dom4j:dom4j,io.spring.platform:platform-bom,0.3090817630290985,0.42231807112693787
dom4j:dom4j,org.springframework.boot:spring-boot-dependencies,0.33814284205436707,0.3271937966346741
dumbster:dumbster,org.subethamail:subethasmtp-wiser,0.34211090207099915,0.730193018913269
dumbster:dumbster,org.subethamail:subethasmtp,0.30732813477516174,0.7475860714912415
easymock:easymock,org.easymock:easymock,0.8253373503684998,0.9666876196861267
easymock:easymock,org.mockito:mockito-core,0.540948748588562,0.7420047521591187
easymock:easymock,org.apache.wicket:wicket-native-websocket-core,0.2680153250694275,0.3297268748283386
easymock:easymock,org.apache.wicket:wicket-native-websocket-jetty,0.270961195230484,0.575432300567627
easymock:easymock,org.apache.wicket:wicket-native-websocket-tomcat,0.2460073083639145,0.5612035393714905
easymock:easymock,org.apache.wicket:wicket-bootstrap,0.22958005964756012,0.6246829628944397
freemarker:freemarker,org.freemarker:freemarker,0.846001148223877,0.94107586145401
freemarker:freemarker,net.sf.apt-jelly:apt-jelly-freemarker,0.6530842185020447,0.630043625831604
groovy:groovy-all,org.codehaus.groovy:groovy-all,0.8746339082717896,0.9022359848022461
groovy:groovy-all,org.codehaus.gmaven.runtime:gmaven-runtime-1.7,0.516294002532959,0.6645386815071106
groovy:groovy-all,org.codehaus.mojo.groovy:groovy-mojo-support,0.6550326347351074,0.6557561755180359
groovy:groovy-all,org.apache.bsf:bsf-api,0.3785041868686676,0.5826436877250671
groovy:groovy-all,org.apache.bsf:bsf-utils,0.37582388520240784,0.49226003885269165
hsqldb:hsqldb,org.hsqldb:hsqldb,0.8940469026565552,0.9670935273170471
hsqldb:hsqldb,com.h2database:h2,0.719871997833252,0.7835094928741455
hsqldb:hsqldb,org.apache.derby:derby,0.6043400168418884,0.7231394052505493
hsqldb:hsqldb,org.glassfish.main.extras:glassfish-embedded-all,0.41186532378196716,0.6098931431770325
httpunit:httpunit,org.httpunit:httpunit,0.8970677852630615,0.7277080416679382
httpunit:httpunit,net.sourceforge.htmlunit:htmlunit,0.7276566028594971,0.8011598587036133
httpunit:httpunit,org.apache.tomcat.embed:tomcat-embed-core,0.4449482560157776,0.7302759289741516
httpunit:httpunit,org.eclipse.jetty:jetty-server,0.4807014763355255,0.73671555519104
httpunit:httpunit,net.sourceforge.jwebunit:jwebunit-htmlunit-plugin,0.7377726435661316,0.656412661075592
httpunit:httpunit,junit:junit,0.610024094581604,0.615126371383667
io.netty:netty,org.asynchttpclient:async-http-client,0.4767855703830719,0.6019093990325928
io.netty:netty-all,org.apache.flink:flink-shaded-netty,0.6445273160934448,0.6497888565063477
io.netty:netty-all,org.apache.hbase.thirdparty:hbase-shaded-netty,0.6217923760414124,0.6281909942626953
io.netty:netty-all,de.ruedigermoeller:netty2go,0.41303253173828125,0.493228554725647
io.netty:netty-all,org.apache.activemq:artemis-core-client,0.4619998633861542,0.5617445707321167
io.netty:netty-all,org.apache.activemq:artemis-jms-client,0.4372650384902954,0.5284872651100159
io.netty:netty-all,org.apache.activemq:activemq-core,0.4531337022781372,0.6195077300071716
io.netty:netty-all,org.apache.activemq:artemis-native,0.4624485969543457,0.5700717568397522
io.netty:netty-all,org.wso2.messaging:broker-rest-runner,0.38890907168388367,0.4725981652736664
io.netty:netty-all,org.apache.activemq:artemis-service-extensions,0.4014400243759155,0.5216932892799377
jasperreports:jasperreports,net.sf.jasperreports:jasperreports,0.7665010690689087,0.672961413860321
javassist:javassist,org.javassist:javassist,0.9013466238975525,0.9584368467330933
javassist:javassist,org.jboss.integration-platform:jboss-integration-platform-bom,0.36865490674972534,0.375973105430603
javassist:javassist,org.jboss.arquillian:arquillian-bom,0.3324349522590637,0.33902716636657715
javassist:javassist,org.jboss.weld:weld-core-impl,0.37897658348083496,0.6269970536231995
javassist:javassist,org.hibernate:hibernate-core,0.4955578148365021,0.5628232955932617
javassist:javassist,org.apache.activemq:activemq-core,0.36366453766822815,0.438696950674057
javassist:javassist,org.eclipse.jetty:jetty-jsp,0.4260602295398712,0.5655078887939453
javassist:javassist,org.mycore:mycore-classbrowser,0.3566841185092926,0.5159959197044373
javassist:javassist,org.springframework:spring-web,0.34123438596725464,0.5533735156059265
javassist:javassist,org.springframework.data:spring-data-jpa,0.41670605540275574,0.6090706586837769
javassist:javassist,org.hibernate.javax.persistence:hibernate-jpa-2.1-api,0.41729944944381714,0.4961748421192169
javassist:javassist,org.jboss.weld.servlet:weld-servlet-core,0.3666898310184479,0.45540139079093933
javassist:javassist,org.jboss.weld.module:weld-jsf,0.40947389602661133,0.39698177576065063
javax.servlet:servlet-api,org.springframework.boot:spring-boot-starter-web,0.5008801817893982,0.47144877910614014
javax.servlet:servlet-api,org.springframework.boot:spring-boot-starter-test,0.4211130440235138,0.35629838705062866
javax.servlet:servlet-api,org.springframework.boot:spring-boot-starter-actuator,0.4204985797405243,0.3832193911075592
javax.servlet:servlet-api,org.eclipse.jetty.orbit:javax.servlet,0.6745975017547607,0.6392204761505127
javax.servlet:servlet-api,org.jboss.spec.javax.servlet:jboss-servlet-api_3.0_spec,0.6816631555557251,0.630847692489624
javax.servlet:servlet-api,org.apache.geronimo.specs:geronimo-servlet_2.5_spec,0.6516983509063721,0.6215017437934875
javax.servlet:servlet-api,org.mortbay.jetty:servlet-api,0.8109346032142639,0.7084105014801025
javax.servlet:servlet-api,org.glassfish:javax.servlet,0.7292514443397522,0.6410064697265625
javax.servlet:servlet-api,org.apache.tomcat:servlet-api,0.8728514313697815,0.7630664706230164
jaxen:jaxen,org.jdom:jdom,0.6045987606048584,0.7356465458869934
jaxen:jaxen,org.dom4j:dom4j,0.5752505660057068,0.7663292288780212
jboss:javassist,org.jboss:javassist,0.9498932957649231,0.7213464379310608
jboss:javassist,org.javassist:javassist,0.7971310615539551,0.9456011652946472
jdom:jdom,org.jdom:jdom2,0.812741219997406,0.8780130743980408
jdom:jdom,xml-apis:xml-apis,0.528963565826416,0.7584558129310608
jline:jline,org.jline:jline,0.8447545170783997,0.9382872581481934
jline:jline,org.codehaus.groovy:groovy-groovysh,0.46659621596336365,0.6858989000320435
jline:jline,org.jline:jline-reader,0.8100437521934509,0.7329362034797668
jline:jline,org.jline:jline-terminal-jansi,0.7670270800590515,0.6707544326782227
jline:jline,org.jline:jline-terminal-jna,0.7736566066741943,0.641696572303772
jline:jline,org.jline:jline-terminal,0.7931234240531921,0.7454178929328918
jline:jline,org.jline:jline-builtins,0.7952304482460022,0.7042051553726196
jline:jline,org.fusesource.jansi:jansi,0.5248436331748962,0.5685535669326782
jmock:jmock,org.jmock:jmock,0.8557681441307068,0.95340895652771
jmock:jmock,org.jmock:jmock-junit4,0.7912147641181946,0.7030320167541504
jmock:jmock,org.mockito:mockito-core,0.7098587155342102,0.7602323889732361
jmock:jmock,org.xwiki.commons:xwiki-commons-test-component,0.405702143907547,0.5158346891403198
jmock:jmock,org.hamcrest:hamcrest-library,0.518416166305542,0.590698778629303
joda-time:joda-time,org.threeten:threetenbp,0.586799681186676,0.6231297850608826
joda-time:joda-time,com.fasterxml.jackson.datatype:jackson-datatype-jsr310,0.6095194220542908,0.6228024363517761
joda-time:joda-time,org.springframework.boot:spring-boot-dependencies,0.40232884883880615,0.39880824089050293
joda-time:joda-time,org.springframework.boot:spring-boot-starter-test,0.44003352522850037,0.34555724263191223
joda-time:joda-time,org.springframework.boot:spring-boot-starter-web,0.36279553174972534,0.32435083389282227
joda-time:joda-time,org.wildfly:wildfly-feature-pack,0.3394697308540344,0.3713686466217041
joda-time:joda-time,com.fasterxml.jackson.datatype:jackson-datatype-joda,0.7327602505683899,0.5623046159744263
joda-time:joda-time,com.fasterxml.jackson.datatype:jackson-datatype-jdk8,0.5864135026931763,0.5674780607223511
joda-time:joda-time,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider,0.5047986507415771,0.4104565680027008
junit:junit,org.junit.jupiter:junit-jupiter-api,0.7335159182548523,0.7660875916481018
junit:junit,org.junit.jupiter:junit-jupiter-engine,0.7309392094612122,0.7326812148094177
junit:junit,org.junit.jupiter:junit-jupiter,0.765024721622467,0.61304771900177
junit:junit,org.springframework.boot:spring-boot-starter-test,0.5310447812080383,0.440714031457901
junit:junit,org.testng:testng,0.505952000617981,0.7200430631637573
junit:junit,org.junit.vintage:junit-vintage-engine,0.7416576147079468,0.663760244846344
junit:junit,org.junit.platform:junit-platform-launcher,0.7369008660316467,0.6658012270927429
junit:junit,org.junit.platform:junit-platform-runner,0.7401633858680725,0.6227752566337585
junit:junit,org.junit.platform:junit-platform-surefire-provider,0.719154417514801,0.6040825247764587
junit:junit,org.mockito:mockito-junit-jupiter,0.6566048264503479,0.5986140370368958
junit:junit,org.hamcrest:hamcrest-core,0.6091366410255432,0.6561920642852783
junit:junit,org.eclipse.jetty.toolchain:jetty-test-helper,0.5406097769737244,0.483370304107666
jwebunit:jwebunit,net.sourceforge.jwebunit:jwebunit-htmlunit-plugin,0.831494927406311,0.7126045227050781
jwebunit:jwebunit,org.apache.httpcomponents:httpclient,0.4283982515335083,0.4624795615673065
jwebunit:jwebunit,org.apache.tiles:tiles-jsp,0.5092071294784546,0.4067293405532837
jwebunit:jwebunit,org.apache.tiles:tiles-servlet,0.43442556262016296,0.4131232798099518
jwebunit:jwebunit,org.apache.wicket:wicket-extensions,0.5081837177276611,0.45851951837539673
jwebunit:jwebunit,org.apache.tiles:tiles-api,0.4268155097961426,0.42243388295173645
jwebunit:jwebunit,org.apache.tiles:tiles-core,0.4452146291732788,0.4258739650249481
log4j:log4j,org.apache.logging.log4j:log4j-core,0.7995982766151428,0.8108291029930115
log4j:log4j,org.apache.logging.log4j:log4j-api,0.7716956734657288,0.7309331893920898
log4j:log4j,org.apache.logging.log4j:log4j-1.2-api,0.7374158501625061,0.6682683229446411
log4j:log4j,ch.qos.logback:logback-classic,0.6182485222816467,0.776351273059845
log4j:log4j,org.springframework.boot:spring-boot-starter-test,0.37947043776512146,0.3731597363948822
log4j:log4j,org.springframework.boot:spring-boot-starter-web,0.335546612739563,0.36329278349876404
log4j:log4j,org.springframework.boot:spring-boot-starter,0.4185355007648468,0.4432883560657501
log4j:log4j,org.slf4j:slf4j-log4j12,0.7612580060958862,0.72117018699646
log4j:log4j,org.apache.logging.log4j:log4j-slf4j-impl,0.7551506161689758,0.7115117311477661
log4j:log4j,org.slf4j:jul-to-slf4j,0.6744017004966736,0.6201075315475464
log4j:log4j,org.slf4j:jcl-over-slf4j,0.6856330633163452,0.6999969482421875
log4j:log4j,org.apache.logging.log4j:log4j-jcl,0.7963439226150513,0.6497312784194946
log4j:log4j,org.slf4j:slf4j-jcl,0.7184016108512878,0.6990125179290771
log4j:log4j,org.slf4j:slf4j-api,0.7032381892204285,0.7733383178710938
log4j:log4j,ch.qos.logback:logback-core,0.611983060836792,0.6988476514816284
log4j:log4j,org.slf4j:slf4j-simple,0.6756213307380676,0.731289803981781
log4j:log4j,org.slf4j:slf4j-jdk14,0.6605396270751953,0.6548515558242798
mockit:jmockit,org.springframework.security:spring-security-web,0.2866577208042145,0.5383932590484619
mockit:jmockit,org.springframework.security.oauth:spring-security-oauth2,0.2682377099990845,0.5638689398765564
mockit:jmockit,org.eclipse.jdt.compiler:tool,0.3466094732284546,0.6124098300933838
mockit:jmockit,org.dspace.dependencies.jmockit:dspace-jmockit,0.6508291363716125,0.5549359917640686
mockobjects:mockobjects-core,org.mockito:mockito-all,0.6677166819572449,0.6978431940078735
mockobjects:mockobjects-core,easymock:easymock,0.6344189643859863,0.7902052998542786
mysql:mysql-connector-java,org.mariadb.jdbc:mariadb-java-client,0.6753853559494019,0.6960309147834778
mysql:mysql-connector-java,org.springframework.cloud:spring-cloud-dependencies,0.2620399296283722,0.3929068148136139
mysql:mysql-connector-java,org.springframework.boot:spring-boot-dependencies,0.2873372733592987,0.3661077916622162
mysql:mysql-connector-java,org.mybatis.spring.boot:mybatis-spring-boot-starter,0.4700056314468384,0.4263332784175873
mysql:mysql-connector-java,org.springframework.boot:spring-boot-starter-test,0.29011210799217224,0.34865817427635193
nekohtml:nekohtml,net.sourceforge.nekohtml:nekohtml,0.792878270149231,0.9227914214134216
nekohtml:nekohtml,net.sourceforge.jwebunit:jwebunit-htmlunit-plugin,0.36739039421081543,0.39577820897102356
net.htmlparser.jericho:jericho-html,net.sourceforge.htmlunit:htmlunit,0.5507490634918213,0.5761544108390808
net.minidev:json-smart,org.slf4j:log4j-over-slf4j,0.3721397817134857,0.459839791059494
net.minidev:json-smart,com.alibaba:fastjson,0.5244202017784119,0.6900529265403748
net.sf.flexjson:flexjson,com.google.code.gson:gson,0.5028582811355591,0.7014933228492737
net.sf.flexjson:flexjson,org.apache.activemq:activemq-all,0.3463715612888336,0.36390894651412964
net.sf.json-lib:json-lib,com.fasterxml.jackson.core:jackson-databind,0.6418446898460388,0.7069724798202515
net.sf.json-lib:json-lib,com.fasterxml.jackson.core:jackson-core,0.6009044647216797,0.6583428382873535
net.sf.json-lib:json-lib,com.fasterxml.jackson.core:jackson-annotations,0.5730283260345459,0.6150327324867249
net.sf.json-lib:json-lib,com.google.code.gson:gson,0.5744962096214294,0.7253127098083496
net.sf.json-lib:json-lib,org.json:json,0.6414540410041809,0.7523928880691528
net.sf.json-lib:json-lib,com.sun.jersey:jersey-json,0.641395092010498,0.7951765656471252
net.sf.json-lib:json-lib,org.springframework.cloud:spring-cloud-dependencies,0.3063468337059021,0.5487064719200134
net.sf.json-lib:json-lib,de.codecentric:spring-boot-admin-dependencies,0.370327889919281,0.5228441953659058
net.sf.json-lib:json-lib,org.springframework.boot:spring-boot-dependencies,0.3721814453601837,0.40814197063446045
net.sf.json-lib:json-lib,io.spring.platform:platform-bom,0.36401990056037903,0.4425157606601715
net.sf.json-lib:json-lib,asm:asm-all,0.3055647015571594,0.46361514925956726
net.sf.saxon:saxon,net.sourceforge.saxon:saxon,0.8817688226699829,0.9404084086418152
net.sf.trove4j:trove4j,it.unimi.dsi:fastutil,0.523635983467102,0.6605298519134521
net.sf.trove4j:trove4j,com.carrotsearch:hppc,0.4734329581260681,0.6356873512268066
net.sf.trove4j:trove4j,com.google.guava:guava-collections,0.5393324494361877,0.702430784702301
net.sourceforge.collections:collections-generic,org.apache.commons:commons-collections4,0.5597402453422546,0.7991623878479004
net.sourceforge.collections:collections-generic,com.google.guava:guava,0.49789664149284363,0.6251711249351501
net.sourceforge.collections:collections-generic,com.google.collections:google-collections,0.6319352388381958,0.7128342390060425
net.sourceforge.nekohtml:nekohtml,nu.validator.htmlparser:htmlparser,0.45289692282676697,0.7606345415115356
net.sourceforge.saxon:saxon,net.sf.saxon:Saxon-HE,0.7998024821281433,0.7232930660247803
net.sourceforge.saxon:saxon,net.sf.saxon:saxon-dom,0.7833291292190552,0.6654910445213318
net.sourceforge.saxon:saxon,org.apache.xmlbeans:xmlbeans,0.5918684601783752,0.668473482131958
net.sourceforge.saxon:saxon,stax:stax-api,0.581912100315094,0.7072288990020752
org.antlr:antlr,org.antlr:antlr4,0.9331108331680298,0.7741235494613647
org.antlr:antlr4-runtime,com.tunnelvisionlabs:antlr4-runtime,0.823701024055481,0.764517605304718
org.apache.cassandra:cassandra-all,com.facebook.presto.cassandra:cassandra-server,0.6935181617736816,0.693428099155426
org.apache.cassandra:cassandra-all,org.springframework.cloud:spring-cloud-starter-stream-kafka,0.42018482089042664,0.6215727925300598
org.apache.cassandra:cassandra-all,org.springframework.cloud:spring-cloud-starter-stream-rabbit,0.3560912013053894,0.5858582854270935
org.apache.commons:commons-collections4,com.google.guava:guava,0.5881638526916504,0.6495031118392944
org.apache.commons:commons-collections4,com.joyent.manta:java-manta-client-unshaded,0.4293926954269409,0.5302264094352722
org.apache.commons:commons-collections4,org.springframework.boot:spring-boot-starter-web,0.3431260883808136,0.39265361428260803
org.apache.commons:commons-collections4,org.springframework.boot:spring-boot-starter-test,0.4243634045124054,0.3962179124355316
org.apache.commons:commons-collections4,org.springframework.boot:spring-boot-starter-aop,0.42397499084472656,0.41977277398109436
org.apache.commons:commons-collections4,org.springframework.boot:spring-boot-starter-thymeleaf,0.3451225757598877,0.622255265712738
org.apache.commons:commons-collections4,org.mybatis.spring.boot:mybatis-spring-boot-starter,0.3453976511955261,0.389712393283844
org.apache.commons:commons-collections4,de.codecentric:spring-boot-admin-starter-client,0.32972803711891174,0.3718712031841278
org.apache.commons:commons-lang3,org.springframework.boot:spring-boot-starter-test,0.4291840195655823,0.3806537985801697
org.apache.commons:commons-lang3,org.springframework.boot:spring-boot-starter-web,0.36632612347602844,0.3677484691143036
org.apache.commons:commons-lang3,org.springframework.boot:spring-boot-starter-thymeleaf,0.37347686290740967,0.4710842967033386
org.apache.commons:commons-lang3,org.springframework.boot:spring-boot-dependencies,0.4461848735809326,0.46109622716903687
org.apache.commons:commons-lang3,commons-lang:commons-lang,0.8492524027824402,0.9234731793403625
org.apache.commons:commons-lang3,org.eclipse.jetty:jetty-util,0.46119454503059387,0.529638409614563
org.apache.deltaspike.core:deltaspike-core-api,org.mockito:mockito-all,0.3890712559223175,0.4221498370170593
org.apache.deltaspike.core:deltaspike-core-api,org.jboss.weld.se:weld-se-core,0.5789374113082886,0.6541309952735901
org.apache.deltaspike.core:deltaspike-core-api,com.blazebit:blaze-persistence-integration-deltaspike-data-impl,0.6431332230567932,0.6068974733352661
org.apache.deltaspike.core:deltaspike-core-api,com.blazebit:blaze-persistence-integration-deltaspike-data-api,0.6957265734672546,0.6148859858512878
org.apache.deltaspike.core:deltaspike-core-api,org.picketlink:picketlink-javaee-6.0-with-deltaspike,0.6780781745910645,0.6044878959655762
org.apache.deltaspike.core:deltaspike-core-api,org.apache.deltaspike.distribution:distributions-bom,0.7497004270553589,0.7396605610847473
org.apache.deltaspike.core:deltaspike-core-api,org.picketlink:picketlink,0.561287522315979,0.6572436690330505
org.apache.deltaspike.core:deltaspike-core-api,org.picketlink:picketlink-javaee-6.0,0.5489317178726196,0.5789791941642761
org.apache.deltaspike.core:deltaspike-core-api,org.demoiselle.jee:demoiselle-security,0.5009219646453857,0.581197202205658
org.apache.deltaspike.core:deltaspike-core-impl,org.apache.geronimo.config:geronimo-config-impl,0.6215591430664062,0.6125033497810364
org.apache.deltaspike.core:deltaspike-core-impl,org.jboss.weld:weld-core-impl,0.7643564939498901,0.5768484473228455
org.apache.deltaspike.core:deltaspike-core-impl,com.blazebit:blaze-persistence-integration-deltaspike-data-api,0.6731442809104919,0.6499338746070862
org.apache.deltaspike.core:deltaspike-core-impl,com.blazebit:blaze-persistence-integration-deltaspike-data-impl,0.7257817983627319,0.6798328161239624
org.apache.deltaspike.core:deltaspike-core-impl,org.picketlink:picketlink,0.543982982635498,0.6832106113433838
org.apache.deltaspike.core:deltaspike-core-impl,org.picketlink:picketlink-javaee-6.0,0.542468786239624,0.6009777784347534
org.apache.deltaspike.core:deltaspike-core-impl,org.jboss.shrinkwrap.descriptors:shrinkwrap-descriptors-bom,0.5559282302856445,0.49067211151123047
org.apache.derby:derby,com.h2database:h2,0.6106771230697632,0.6563734412193298
org.apache.derby:derby,org.hsqldb:hsqldb,0.6876736879348755,0.739911675453186
org.apache.derby:derbyclient,com.h2database:h2,0.5755200386047363,0.5648251175880432
org.apache.derby:derbyclient,org.postgresql:postgresql,0.567695677280426,0.5956248044967651
org.apache.derby:derbyclient,com.wix:wix-embedded-mysql,0.3632000684738159,0.506668210029602
org.apache.derby:derbyclient,org.apache.geronimo.configs:derby,0.7269582152366638,0.7572640180587769
org.apache.hbase:hbase,com.sun.jersey:jersey-bundle,0.41898298263549805,0.6751728057861328
org.apache.hbase:hbase,co.cask.hbase:hbase,0.7042598128318787,0.6156237125396729
org.apache.hbase:hbase-client,com.google.cloud.bigtable:bigtable-hbase-1.x,0.7020843029022217,0.7160624861717224
org.apache.hbase:hbase-client,org.apache.atlas:atlas-hbase-client-shaded,0.7557036280632019,0.6358092427253723
org.apache.hbase:hbase-client,org.apache.atlas:atlas-hbase-server-shaded,0.6922850608825684,0.6332007646560669
org.apache.hbase:hbase-server,com.google.cloud.bigtable:bigtable-hbase-1.0,0.6633970737457275,0.6636601686477661
org.apache.hbase:hbase-server,org.apache.atlas:atlas-hbase-client-shaded,0.6523603200912476,0.5587046146392822
org.apache.hbase:hbase-server,com.google.cloud.bigtable:bigtable-hbase-mapreduce,0.6541028022766113,0.6562294960021973
org.apache.httpcomponents:httpclient,com.squareup.okhttp3:okhttp,0.5500945448875427,0.6950483918190002
org.apache.httpcomponents:httpclient,org.springframework.cloud:spring-cloud-starter-consul,0.3669804632663727,0.41234585642814636
org.apache.httpcomponents:httpclient,org.springframework.boot:spring-boot-starter-data-jpa,0.3378464877605438,0.38236525654792786
org.apache.httpcomponents:httpclient,org.springframework.boot:spring-boot-starter-security,0.3676522374153137,0.39682117104530334
org.apache.httpcomponents:httpclient,io.spring.platform:platform-bom,0.3218366503715515,0.4016552269458771
org.apache.httpcomponents:httpclient,io.dropwizard:dropwizard-client,0.4836159944534302,0.5134862661361694
org.apache.httpcomponents:httpclient,com.github.sevntu-checkstyle:sevntu-checks,0.39685699343681335,0.5126354694366455
org.apache.httpcomponents:httpclient,org.sonatype.nexus:nexus-client-core,0.5299575328826904,0.5579492449760437
org.apache.httpcomponents:httpclient,org.apache.cxf:cxf-rt-rs-client,0.49981948733329773,0.5597103238105774
org.apache.httpcomponents:httpclient,com.networknt:client,0.48566076159477234,0.5815497636795044
org.apache.httpcomponents:httpclient,com.fasterxml.jackson.core:jackson-databind,0.5097589492797852,0.5315981507301331
org.apache.httpcomponents:httpclient,commons-codec:commons-codec,0.5605022311210632,0.5054342746734619
org.apache.httpcomponents:httpclient,org.springframework.boot:spring-boot-devtools,0.37407204508781433,0.3965771198272705
org.apache.httpcomponents:httpclient,io.federecio:dropwizard-swagger,0.2880653738975525,0.44696202874183655
org.apache.httpcomponents:httpclient,io.gravitee.am.service:gravitee-am-service,0.2444101721048355,0.3623723089694977
org.apache.httpcomponents:httpclient,io.dropwizard:dropwizard-auth,0.39569342136383057,0.49040302634239197
org.apache.httpcomponents:httpclient,com.sap.cloud:neo-java-web-api,0.3963814675807953,0.4720403850078583
org.apache.httpcomponents:httpclient,org.apache.cxf:cxf-rt-rs-client,0.49981948733329773,0.5597103238105774
org.apache.httpcomponents:httpclient,com.blazegraph:bigdata-core,0.3544255495071411,0.4005984663963318
org.apache.httpcomponents:httpclient,commons-httpclient:commons-httpclient,0.7855489253997803,0.8441067934036255
org.apache.httpcomponents:httpclient,io.vertx:vertx-rx-java2,0.3314255475997925,0.4961417019367218
org.apache.httpcomponents:httpcore,org.apache.httpcomponents.core5:httpcore5,0.8582985401153564,0.747429370880127
org.apache.httpcomponents:httpcore,com.squareup.okhttp3:okhttp,0.5018298625946045,0.6107043623924255
org.apache.httpcomponents:httpcore,org.eclipse.jetty:jetty-client,0.5549238324165344,0.5286558270454407
org.apache.httpcomponents:httpcore,de.codecentric:spring-boot-admin-starter-client,0.36573469638824463,0.3887646496295929
org.apache.httpcomponents:httpcore,org.springframework.cloud:spring-cloud-starter-consul,0.38049566745758057,0.3917005658149719
org.apache.httpcomponents:httpcore,net.ltgt.jaxrs:resteasy-client-okhttp3,0.44282305240631104,0.4923916459083557
org.apache.httpcomponents:httpcore,org.apache.geronimo.bundles:httpcore,0.8147408962249756,0.6382948160171509
org.apache.httpcomponents:httpmime,org.eclipse.jetty:jetty-client,0.556952178478241,0.5174759030342102
org.apache.httpcomponents:httpmime,com.squareup.okhttp3:okhttp,0.5177382826805115,0.5697873830795288
org.apache.httpcomponents:httpmime,io.dropwizard:dropwizard-forms,0.4289804995059967,0.6372950077056885
org.apache.httpcomponents:httpmime,io.dropwizard:dropwizard-client,0.4464990794658661,0.4488195478916168
org.apache.httpcomponents:httpmime,org.springframework.boot:spring-boot-starter-test,0.38888123631477356,0.39802974462509155
org.apache.logging.log4j:log4j-api,org.slf4j:slf4j-api,0.836304783821106,0.7826107740402222
org.apache.logging.log4j:log4j-api,org.springframework.boot:spring-boot-starter-log4j2,0.6632549166679382,0.5778470635414124
org.apache.logging.log4j:log4j-api,org.springframework.boot:spring-boot-dependencies,0.4758986830711365,0.49287357926368713
org.apache.logging.log4j:log4j-core,log4j:log4j,0.7995982766151428,0.8108291029930115
org.apache.logging.log4j:log4j-core,org.springframework.boot:spring-boot-starter-log4j2,0.7095852494239807,0.6112333536148071
org.apache.logging.log4j:log4j-core,org.springframework.boot:spring-boot-dependencies,0.49512186646461487,0.5398486852645874
org.apache.logging.log4j:log4j-core,org.springframework.boot:spring-boot-starter,0.4996340870857239,0.44121959805488586
org.apache.logging.log4j:log4j-core,ch.qos.logback:logback-classic,0.6148011088371277,0.698938250541687
org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-api,0.7635511159896851,0.701608419418335
org.apache.logging.log4j:log4j-core,org.slf4j:log4j-over-slf4j,0.7893917560577393,0.6820576786994934
org.apache.logging.log4j:log4j-core,org.slf4j:jcl-over-slf4j,0.7280184030532837,0.6716612577438354
org.apache.logging.log4j:log4j-core,org.slf4j:jul-to-slf4j,0.6876317858695984,0.5780154466629028
org.apache.logging.log4j:log4j-core,org.slf4j:slf4j-simple,0.724166989326477,0.6705344319343567
org.apache.logging.log4j:log4j-core,org.springframework.boot:spring-boot-starter-web,0.3729410767555237,0.3903040885925293
org.apache.logging.log4j:log4j-core,org.springframework.boot:spring-boot-starter-test,0.4787755608558655,0.37494373321533203
org.apache.logging.log4j:log4j-core,org.springframework.boot:spring-boot-starter-actuator,0.4046865701675415,0.42099690437316895
org.apache.logging.log4j:log4j-core,org.springframework.boot:spring-boot-starter-thymeleaf,0.4049997627735138,0.39887186884880066
org.apache.logging.log4j:log4j-core,org.springframework.boot:spring-boot-starter-tomcat,0.4922093152999878,0.5635371208190918
org.apache.logging.log4j:log4j-core,org.springframework.boot:spring-boot-devtools,0.41325220465660095,0.37533843517303467
org.apache.logging.log4j:log4j-core,org.projectlombok:lombok,0.5207849740982056,0.625053882598877
org.apache.logging.log4j:log4j-core,commons-io:commons-io,0.581803023815155,0.6472269296646118
org.apache.logging.log4j:log4j-slf4j-impl,org.springframework.boot:spring-boot-starter-log4j2,0.6983622908592224,0.6289516687393188
org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:slf4j-log4j12,0.8415617346763611,0.8638606071472168
org.apache.logging.log4j:log4j-slf4j-impl,ch.qos.logback:logback-classic,0.5914209485054016,0.710110068321228
org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:slf4j-jdk14,0.7461135387420654,0.7423269748687744
org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:jul-to-slf4j,0.7392796277999878,0.6632032990455627
org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:jcl-over-slf4j,0.7796702980995178,0.756477952003479
org.apache.lucene:lucene-core,org.elasticsearch:elasticsearch,0.5706798434257507,0.6799085736274719
org.apache.lucene:lucene-core,org.apache.solr:solr,0.7319974899291992,0.6817612051963806
